,Index,incident_number,crime,occurred_on,month,intersection,city,state,geometry,location,time,day_of_week,moon_phaseid,moon_phase
2134,14066,1731709008,Theft From Motor Vehicle,11/12/17,Nov,1800 72ND ST E,  TACOMA,   WA,-122.404198  47.19176,"47.19176, -122.404198",10:00,Sunday,0,0
2135,14145,1732601986,Theft From Motor Vehicle,11/22/17,Nov,1300 E 72ND ST,  TACOMA,   WA,-122.411062  47.191759,"47.191759, -122.411062",19:00,Wednesday,0,0
2136,14165,1733009010,Theft From Motor Vehicle,11/25/17,Nov,1300 E 72ND ST,  TACOMA,   WA,-122.411062  47.191759,"47.191759, -122.411062",14:00,Saturday,0,0
2137,14213,1713001499,Theft From Motor Vehicle,5/10/17,May,1300 E 72ND ST,  TACOMA,   WA,-122.411062  47.191759,"47.191759, -122.411062",13:00,Wednesday,3,Full Moon
2138,12929,1718009011,Theft From Motor Vehicle,6/28/17,Jun,7200 S MADISON ST,  TACOMA,   WA,-122.490317  47.191672,"47.191672, -122.490317",1:00,Wednesday,0,0
2139,13848,1723309011,Theft From Motor Vehicle,8/21/17,Aug,7200 S MADISON ST,  TACOMA,   WA,-122.490317  47.191672,"47.191672, -122.490317",2:00,Monday,1,New Moon
2140,12021,1704001741,Theft From Motor Vehicle,2/9/17,Feb,7200 PACIFIC AV,  TACOMA,   WA,-122.434014  47.191507,"47.191507, -122.434014",11:00,Thursday,0,0
2141,12062,1704601324,Theft From Motor Vehicle,2/14/17,Feb,7200 PACIFIC AV,  TACOMA,   WA,-122.434014  47.191507,"47.191507, -122.434014",20:00,Tuesday,0,0
2142,12151,1706002057,Theft From Motor Vehicle,3/1/17,Mar,7200 PACIFIC AV,  TACOMA,   WA,-122.434014  47.191507,"47.191507, -122.434014",22:00,Wednesday,0,0
2143,12370,1708701978,Theft From Motor Vehicle,3/28/17,Mar,7200 PACIFIC AV,  TACOMA,   WA,-122.434014  47.191507,"47.191507, -122.434014",23:00,Tuesday,0,0
2144,12486,1710509002,Theft From Motor Vehicle,4/13/17,Apr,7200 PACIFIC AV,  TACOMA,   WA,-122.434014  47.191507,"47.191507, -122.434014",22:00,Thursday,0,0
2145,12748,1715301374,Theft From Motor Vehicle,6/2/17,Jun,7200 PACIFIC AV,  TACOMA,   WA,-122.434014  47.191507,"47.191507, -122.434014",14:00,Friday,0,0
2146,13103,1720509032,Theft From Motor Vehicle,7/19/17,Jul,7200 PACIFIC AV,  TACOMA,   WA,-122.434014  47.191507,"47.191507, -122.434014",0:00,Wednesday,0,0
2147,13238,1725409003,Theft From Motor Vehicle,9/11/17,Sep,7200 PACIFIC AV,  TACOMA,   WA,-122.434014  47.191507,"47.191507, -122.434014",10:00,Monday,0,0
2148,13358,1706209004,Theft From Motor Vehicle,3/1/17,Mar,7200 PACIFIC AV,  TACOMA,   WA,-122.434014  47.191507,"47.191507, -122.434014",20:00,Wednesday,0,0
2149,13689,1719609004,Theft From Motor Vehicle,7/14/17,Jul,7200 PACIFIC AV,  TACOMA,   WA,-122.434014  47.191507,"47.191507, -122.434014",19:00,Friday,0,0
2150,13765,1721709005,Theft From Motor Vehicle,8/4/17,Aug,7200 PACIFIC AV,  TACOMA,   WA,-122.434014  47.191507,"47.191507, -122.434014",22:00,Friday,0,0
2151,14198,1733200669,Theft From Motor Vehicle,11/27/17,Nov,7200 PACIFIC AV,  TACOMA,   WA,-122.434014  47.191507,"47.191507, -122.434014",23:00,Monday,0,0
2152,11950,1702809015,Theft From Motor Vehicle,1/28/17,Jan,7300 S CUSHMAN AV,  TACOMA,   WA,-122.453894  47.191457,"47.191457, -122.453894",13:00,Saturday,0,0
2153,12810,1716400238,Theft From Motor Vehicle,6/12/17,Jun,7300 S CUSHMAN AV,  TACOMA,   WA,-122.453894  47.191457,"47.191457, -122.453894",20:00,Monday,0,0
2154,11879,1702201319,Theft From Motor Vehicle,1/22/17,Jan,1900 S 72ND ST,  TACOMA,   WA,-122.461211  47.191315,"47.191315, -122.461211",16:00,Sunday,0,0
2155,12041,1704209007,Theft From Motor Vehicle,2/9/17,Feb,1900 S 72ND ST,  TACOMA,   WA,-122.461211  47.191315,"47.191315, -122.461211",15:00,Thursday,0,0
2156,12070,1704900836,Theft From Motor Vehicle,2/18/17,Feb,1900 S 72ND ST,  TACOMA,   WA,-122.461211  47.191315,"47.191315, -122.461211",12:00,Saturday,4,Last Quarter
2157,12095,1705202027,Theft From Motor Vehicle,2/21/17,Feb,1900 S 72ND ST,  TACOMA,   WA,-122.461211  47.191315,"47.191315, -122.461211",22:00,Tuesday,0,0
2158,12121,1705601727,Theft From Motor Vehicle,2/25/17,Feb,1900 S 72ND ST,  TACOMA,   WA,-122.461211  47.191315,"47.191315, -122.461211",19:00,Saturday,0,0
2159,12173,1706400224,Theft From Motor Vehicle,3/5/17,Mar,1900 S 72ND ST,  TACOMA,   WA,-122.461211  47.191315,"47.191315, -122.461211",2:00,Sunday,2,First Quarter
2160,12175,1706401305,Theft From Motor Vehicle,3/5/17,Mar,1900 S 72ND ST,  TACOMA,   WA,-122.461211  47.191315,"47.191315, -122.461211",17:00,Sunday,2,First Quarter
2161,12243,1707101661,Theft From Motor Vehicle,3/12/17,Mar,1900 S 72ND ST,  TACOMA,   WA,-122.461211  47.191315,"47.191315, -122.461211",19:00,Sunday,3,Full Moon
2162,12264,1707301782,Theft From Motor Vehicle,3/14/17,Mar,1900 S 72ND ST,  TACOMA,   WA,-122.461211  47.191315,"47.191315, -122.461211",18:00,Tuesday,0,0
2163,12289,1707702130,Theft From Motor Vehicle,3/18/17,Mar,1900 S 72ND ST,  TACOMA,   WA,-122.461211  47.191315,"47.191315, -122.461211",21:00,Saturday,0,0
2164,12373,1708801802,Theft From Motor Vehicle,3/29/17,Mar,1900 S 72ND ST,  TACOMA,   WA,-122.461211  47.191315,"47.191315, -122.461211",19:00,Wednesday,0,0
2165,12374,1708801812,Theft From Motor Vehicle,3/29/17,Mar,1900 S 72ND ST,  TACOMA,   WA,-122.461211  47.191315,"47.191315, -122.461211",19:00,Wednesday,0,0
2166,12391,1709101257,Theft From Motor Vehicle,4/1/17,Apr,1900 S 72ND ST,  TACOMA,   WA,-122.461211  47.191315,"47.191315, -122.461211",15:00,Saturday,0,0
2167,12393,1709101604,Theft From Motor Vehicle,4/1/17,Apr,1900 S 72ND ST,  TACOMA,   WA,-122.461211  47.191315,"47.191315, -122.461211",18:00,Saturday,0,0
2168,12396,1709201680,Theft From Motor Vehicle,4/2/17,Apr,1900 S 72ND ST,  TACOMA,   WA,-122.461211  47.191315,"47.191315, -122.461211",14:00,Sunday,0,0
2169,12397,1709201722,Theft From Motor Vehicle,4/2/17,Apr,1900 S 72ND ST,  TACOMA,   WA,-122.461211  47.191315,"47.191315, -122.461211",15:00,Sunday,0,0
2170,12408,1709401881,Theft From Motor Vehicle,4/4/17,Apr,1900 S 72ND ST,  TACOMA,   WA,-122.461211  47.191315,"47.191315, -122.461211",18:00,Tuesday,0,0
2171,12421,1709600394,Theft From Motor Vehicle,4/6/17,Apr,1900 S 72ND ST,  TACOMA,   WA,-122.461211  47.191315,"47.191315, -122.461211",6:00,Thursday,0,0
2172,12567,1712000339,Theft From Motor Vehicle,4/30/17,Apr,1900 S 72ND ST,  TACOMA,   WA,-122.461211  47.191315,"47.191315, -122.461211",3:00,Sunday,0,0
2173,12646,1713701895,Theft From Motor Vehicle,5/17/17,May,1900 S 72ND ST,  TACOMA,   WA,-122.461211  47.191315,"47.191315, -122.461211",19:00,Wednesday,0,0
2174,12777,1715702093,Theft From Motor Vehicle,6/6/17,Jun,1900 S 72ND ST,  TACOMA,   WA,-122.461211  47.191315,"47.191315, -122.461211",18:00,Tuesday,0,0
2175,12899,1717701970,Theft From Motor Vehicle,6/26/17,Jun,1900 S 72ND ST,  TACOMA,   WA,-122.461211  47.191315,"47.191315, -122.461211",19:00,Monday,0,0
2176,12940,1718209003,Theft From Motor Vehicle,6/30/17,Jun,1900 S 72ND ST,  TACOMA,   WA,-122.461211  47.191315,"47.191315, -122.461211",18:00,Friday,2,First Quarter
2177,13067,1720102177,Theft From Motor Vehicle,7/20/17,Jul,1900 S 72ND ST,  TACOMA,   WA,-122.461211  47.191315,"47.191315, -122.461211",21:00,Thursday,0,0
2178,13093,1720509005,Theft From Motor Vehicle,7/20/17,Jul,1900 S 72ND ST,  TACOMA,   WA,-122.461211  47.191315,"47.191315, -122.461211",5:00,Thursday,0,0
2179,13151,1721201966,Theft From Motor Vehicle,7/31/17,Jul,1900 S 72ND ST,  TACOMA,   WA,-122.461211  47.191315,"47.191315, -122.461211",20:00,Monday,0,0
2180,13177,1727501703,Theft From Motor Vehicle,10/2/17,Oct,1900 S 72ND ST,  TACOMA,   WA,-122.461211  47.191315,"47.191315, -122.461211",17:00,Monday,0,0
2181,13194,1721501956,Theft From Motor Vehicle,8/3/17,Aug,1900 S 72ND ST,  TACOMA,   WA,-122.461211  47.191315,"47.191315, -122.461211",18:00,Thursday,0,0
2182,13195,1721502036,Theft From Motor Vehicle,8/3/17,Aug,1900 S 72ND ST,  TACOMA,   WA,-122.461211  47.191315,"47.191315, -122.461211",18:00,Thursday,0,0
2183,13245,1701609013,Theft From Motor Vehicle,1/16/17,Jan,1900 S 72ND ST,  TACOMA,   WA,-122.461211  47.191315,"47.191315, -122.461211",16:00,Monday,0,0
2184,13267,1728501415,Theft From Motor Vehicle,10/12/17,Oct,1900 S 72ND ST,  TACOMA,   WA,-122.461211  47.191315,"47.191315, -122.461211",16:00,Thursday,4,Last Quarter
2185,13427,1721609007,Theft From Motor Vehicle,8/3/17,Aug,1900 S 72ND ST,  TACOMA,   WA,-122.461211  47.191315,"47.191315, -122.461211",18:00,Thursday,0,0
2186,13437,1721609012,Theft From Motor Vehicle,8/3/17,Aug,1900 S 72ND ST,  TACOMA,   WA,-122.461211  47.191315,"47.191315, -122.461211",18:00,Thursday,0,0
2187,13471,1727302012,Theft From Motor Vehicle,9/30/17,Sep,1900 S 72ND ST,  TACOMA,   WA,-122.461211  47.191315,"47.191315, -122.461211",21:00,Saturday,0,0
2188,13472,1727302050,Theft From Motor Vehicle,9/30/17,Sep,1900 S 72ND ST,  TACOMA,   WA,-122.461211  47.191315,"47.191315, -122.461211",19:00,Saturday,0,0
2189,13477,1727309010,Theft From Motor Vehicle,9/29/17,Sep,1900 S 72ND ST,  TACOMA,   WA,-122.461211  47.191315,"47.191315, -122.461211",21:00,Friday,0,0
2190,13526,1730601966,Theft From Motor Vehicle,11/2/17,Nov,1900 S 72ND ST,  TACOMA,   WA,-122.461211  47.191315,"47.191315, -122.461211",20:00,Thursday,0,0
2191,13626,1728901997,Theft From Motor Vehicle,10/16/17,Oct,1900 S 72ND ST,  TACOMA,   WA,-122.461211  47.191315,"47.191315, -122.461211",20:00,Monday,0,0
2192,13627,1728902034,Theft From Motor Vehicle,10/16/17,Oct,1900 S 72ND ST,  TACOMA,   WA,-122.461211  47.191315,"47.191315, -122.461211",21:00,Monday,0,0
2193,13640,1729002086,Theft From Motor Vehicle,10/17/17,Oct,1900 S 72ND ST,  TACOMA,   WA,-122.461211  47.191315,"47.191315, -122.461211",20:00,Tuesday,0,0
2194,13811,1722509001,Theft From Motor Vehicle,8/11/17,Aug,1900 S 72ND ST,  TACOMA,   WA,-122.461211  47.191315,"47.191315, -122.461211",20:00,Friday,0,0
2195,13838,1723201587,Theft From Motor Vehicle,8/20/17,Aug,1900 S 72ND ST,  TACOMA,   WA,-122.461211  47.191315,"47.191315, -122.461211",15:00,Sunday,0,0
2196,13964,1730500014,Theft From Motor Vehicle,10/31/17,Oct,1900 S 72ND ST,  TACOMA,   WA,-122.461211  47.191315,"47.191315, -122.461211",22:00,Tuesday,0,0
2197,13992,1730800237,Theft From Motor Vehicle,11/4/17,Nov,1900 S 72ND ST,  TACOMA,   WA,-122.461211  47.191315,"47.191315, -122.461211",1:00,Saturday,0,0
2198,14009,1730909001,Theft From Motor Vehicle,10/4/17,Oct,1900 S 72ND ST,  TACOMA,   WA,-122.461211  47.191315,"47.191315, -122.461211",1:00,Wednesday,0,0
2199,14080,1731901723,Theft From Motor Vehicle,11/15/17,Nov,1900 S 72ND ST,  TACOMA,   WA,-122.461211  47.191315,"47.191315, -122.461211",18:00,Wednesday,0,0
2200,14086,1732000734,Theft From Motor Vehicle,11/15/17,Nov,1900 S 72ND ST,  TACOMA,   WA,-122.461211  47.191315,"47.191315, -122.461211",17:00,Wednesday,0,0
2201,14130,1732501931,Theft From Motor Vehicle,11/21/17,Nov,1900 S 72ND ST,  TACOMA,   WA,-122.461211  47.191315,"47.191315, -122.461211",19:00,Tuesday,0,0
2202,14131,1732502000,Theft From Motor Vehicle,11/21/17,Nov,1900 S 72ND ST,  TACOMA,   WA,-122.461211  47.191315,"47.191315, -122.461211",19:00,Tuesday,0,0
2203,14132,1732502012,Theft From Motor Vehicle,11/21/17,Nov,1900 S 72ND ST,  TACOMA,   WA,-122.461211  47.191315,"47.191315, -122.461211",20:00,Tuesday,0,0
2204,14133,1732502035,Theft From Motor Vehicle,11/21/17,Nov,1900 S 72ND ST,  TACOMA,   WA,-122.461211  47.191315,"47.191315, -122.461211",20:00,Tuesday,0,0
2205,12415,1709501773,Theft From Motor Vehicle,4/4/17,Apr,7300 S WILKESON ST,  TACOMA,   WA,-122.458961  47.19109,"47.19109, -122.458961",20:00,Tuesday,0,0
2206,13883,1723709004,Theft From Motor Vehicle,8/25/17,Aug,7200 S WAPATO ST,  TACOMA,   WA,-122.468476  47.190999,"47.190999, -122.468476",6:00,Friday,0,0
2207,13701,1720009023,Theft From Motor Vehicle,7/18/17,Jul,7200 S PROSPECT ST,  TACOMA,   WA,-122.469802  47.190979,"47.190979, -122.469802",8:00,Tuesday,0,0
2208,12768,1715509022,Theft From Motor Vehicle,6/4/17,Jun,7200 S MONTGOMERY ST,  TACOMA,   WA,-122.478389  47.190848,"47.190848, -122.478389",16:00,Sunday,0,0
2209,11718,1700800747,Theft From Motor Vehicle,1/8/17,Jan,7200 S PUGET SOUND AV,  TACOMA,   WA,-122.482377  47.190577,"47.190577, -122.482377",11:00,Sunday,0,0
2210,11719,1700800807,Theft From Motor Vehicle,1/8/17,Jan,7200 S PUGET SOUND AV,  TACOMA,   WA,-122.482377  47.190577,"47.190577, -122.482377",10:00,Sunday,0,0
2211,13540,1728009002,Theft From Motor Vehicle,10/5/17,Oct,4600 S 74TH ST,  TACOMA,   WA,-122.49905  47.190529,"47.190529, -122.49905",18:00,Thursday,3,Full Moon
2212,13453,1710000169,Theft From Motor Vehicle,4/10/17,Apr,4400 S 74TH ST,  TACOMA,   WA,-122.49412  47.190508,"47.190508, -122.49412",2:00,Monday,3,Full Moon
2213,11641,1700101468,Theft From Motor Vehicle,1/1/17,Jan,7400 S HOSMER ST,  TACOMA,   WA,-122.459891  47.190449,"47.190449, -122.459891",8:00,Sunday,0,0
2214,11708,1700700505,Theft From Motor Vehicle,1/7/17,Jan,7400 S HOSMER ST,  TACOMA,   WA,-122.459891  47.190449,"47.190449, -122.459891",9:00,Saturday,0,0
2215,11868,1702101838,Theft From Motor Vehicle,1/21/17,Jan,7400 S HOSMER ST,  TACOMA,   WA,-122.459891  47.190449,"47.190449, -122.459891",20:00,Saturday,0,0
2216,11941,1702800195,Theft From Motor Vehicle,1/28/17,Jan,7400 S HOSMER ST,  TACOMA,   WA,-122.459891  47.190449,"47.190449, -122.459891",2:00,Saturday,0,0
2217,12087,1705101556,Theft From Motor Vehicle,2/20/17,Feb,7400 S HOSMER ST,  TACOMA,   WA,-122.459891  47.190449,"47.190449, -122.459891",19:00,Monday,0,0
2218,12381,1709001855,Theft From Motor Vehicle,3/31/17,Mar,7400 S HOSMER ST,  TACOMA,   WA,-122.459891  47.190449,"47.190449, -122.459891",20:00,Friday,0,0
2219,12395,1709201661,Theft From Motor Vehicle,4/2/17,Apr,7400 S HOSMER ST,  TACOMA,   WA,-122.459891  47.190449,"47.190449, -122.459891",20:00,Sunday,0,0
2220,12461,1719400471,Theft From Motor Vehicle,7/12/17,Jul,7400 S HOSMER ST,  TACOMA,   WA,-122.459891  47.190449,"47.190449, -122.459891",17:00,Wednesday,0,0
2221,12477,1710301944,Theft From Motor Vehicle,4/13/17,Apr,7400 S HOSMER ST,  TACOMA,   WA,-122.459891  47.190449,"47.190449, -122.459891",14:00,Thursday,0,0
2222,12542,1711400015,Theft From Motor Vehicle,4/23/17,Apr,7400 S HOSMER ST,  TACOMA,   WA,-122.459891  47.190449,"47.190449, -122.459891",19:00,Sunday,0,0
2223,12675,1723500963,Theft From Motor Vehicle,8/23/17,Aug,7400 S HOSMER ST,  TACOMA,   WA,-122.459891  47.190449,"47.190449, -122.459891",11:00,Wednesday,0,0
2224,12890,1717500331,Theft From Motor Vehicle,6/24/17,Jun,7400 S HOSMER ST,  TACOMA,   WA,-122.459891  47.190449,"47.190449, -122.459891",4:00,Saturday,0,0
2225,12944,1718400719,Theft From Motor Vehicle,7/3/17,Jul,7400 S HOSMER ST,  TACOMA,   WA,-122.459891  47.190449,"47.190449, -122.459891",11:00,Monday,0,0
2226,13032,1719600193,Theft From Motor Vehicle,7/15/17,Jul,7400 S HOSMER ST,  TACOMA,   WA,-122.459891  47.190449,"47.190449, -122.459891",1:00,Saturday,0,0
2227,13166,1721309012,Theft From Motor Vehicle,7/22/17,Jul,7400 S HOSMER ST,  TACOMA,   WA,-122.459891  47.190449,"47.190449, -122.459891",14:00,Saturday,0,0
2228,13534,1727902213,Theft From Motor Vehicle,10/6/17,Oct,7400 S HOSMER ST,  TACOMA,   WA,-122.459891  47.190449,"47.190449, -122.459891",21:00,Friday,0,0
2229,13589,1730800087,Theft From Motor Vehicle,11/4/17,Nov,7400 S HOSMER ST,  TACOMA,   WA,-122.459891  47.190449,"47.190449, -122.459891",1:00,Saturday,0,0
2230,13591,1730801501,Theft From Motor Vehicle,11/4/17,Nov,7400 S HOSMER ST,  TACOMA,   WA,-122.459891  47.190449,"47.190449, -122.459891",18:00,Saturday,0,0
2231,13720,1729401584,Theft From Motor Vehicle,10/21/17,Oct,7400 S HOSMER ST,  TACOMA,   WA,-122.459891  47.190449,"47.190449, -122.459891",18:00,Saturday,0,0
2232,13801,1722401318,Theft From Motor Vehicle,8/12/17,Aug,7400 S HOSMER ST,  TACOMA,   WA,-122.459891  47.190449,"47.190449, -122.459891",14:00,Saturday,0,0
2233,13994,1730801540,Theft From Motor Vehicle,11/4/17,Nov,7400 S HOSMER ST,  TACOMA,   WA,-122.459891  47.190449,"47.190449, -122.459891",18:00,Saturday,0,0
2234,13995,1730801566,Theft From Motor Vehicle,11/4/17,Nov,7400 S HOSMER ST,  TACOMA,   WA,-122.459891  47.190449,"47.190449, -122.459891",18:00,Saturday,0,0
2235,14002,1730900387,Theft From Motor Vehicle,11/4/17,Nov,7400 S HOSMER ST,  TACOMA,   WA,-122.459891  47.190449,"47.190449, -122.459891",21:00,Saturday,0,0
2236,14118,1732401072,Theft From Motor Vehicle,11/20/17,Nov,7400 S HOSMER ST,  TACOMA,   WA,-122.459891  47.190449,"47.190449, -122.459891",10:00,Monday,0,0
2237,11697,1700509009,Theft From Motor Vehicle,1/5/17,Jan,7300 S ALASKA ST,  TACOMA,   WA,-122.45782  47.190398,"47.190398, -122.45782",1:00,Thursday,2,First Quarter
2238,12224,1706909024,Theft From Motor Vehicle,3/8/17,Mar,3100 S 74TH ST,  TACOMA,   WA,-122.476306  47.190182,"47.190182, -122.476306",23:00,Wednesday,0,0
2239,12912,1724709003,Theft From Motor Vehicle,8/31/17,Aug,2200 S 74TH ST,  TACOMA,   WA,-122.464384  47.190153,"47.190153, -122.464384",3:00,Thursday,0,0
2240,14150,1732609018,Theft From Motor Vehicle,11/22/17,Nov,2200 S 74TH ST,  TACOMA,   WA,-122.464384  47.190153,"47.190153, -122.464384",0:00,Wednesday,0,0
2241,12366,1708609018,Theft From Motor Vehicle,3/17/17,Mar,7400 S MONTGOMERY ST,  TACOMA,   WA,-122.47837  47.190149,"47.190149, -122.47837",0:00,Friday,0,0
2242,13296,1726000397,Theft From Motor Vehicle,9/17/17,Sep,2300 S 74TH ST,  TACOMA,   WA,-122.466425  47.190123,"47.190123, -122.466425",6:00,Sunday,0,0
2243,14078,1731900709,Theft From Motor Vehicle,11/12/17,Nov,2300 S 74TH ST,  TACOMA,   WA,-122.466425  47.190123,"47.190123, -122.466425",12:00,Sunday,0,0
2244,12988,1719009005,Theft From Motor Vehicle,7/7/17,Jul,7400 S CUSHMAN AV,  TACOMA,   WA,-122.454093  47.190113,"47.190113, -122.454093",20:00,Friday,0,0
2245,12997,1719109007,Theft From Motor Vehicle,7/7/17,Jul,7400 S CUSHMAN AV,  TACOMA,   WA,-122.454093  47.190113,"47.190113, -122.454093",21:00,Friday,0,0
2246,12974,1718900266,Theft From Motor Vehicle,7/7/17,Jul,1600 S 74TH ST,  TACOMA,   WA,-122.455172  47.190109,"47.190109, -122.455172",22:00,Friday,0,0
2247,11669,1700309048,Theft From Motor Vehicle,1/3/17,Jan,7400 E D ST,  TACOMA,   WA,-122.426089  47.189747,"47.189747, -122.426089",17:00,Tuesday,0,0
2248,13796,1722209014,Theft From Motor Vehicle,8/8/17,Aug,7400 E D ST,  TACOMA,   WA,-122.426089  47.189747,"47.189747, -122.426089",9:00,Tuesday,0,0
2249,11872,1702109005,Theft From Motor Vehicle,1/21/17,Jan,7400 S OAKES ST,  TACOMA,   WA,-122.4725  47.189613,"47.189613, -122.4725",8:00,Saturday,0,0
2250,11940,1702709001,Theft From Motor Vehicle,1/25/17,Jan,7400 MCKINLEY AV,  TACOMA,   WA,-122.420942  47.189496,"47.189496, -122.420942",0:00,Wednesday,0,0
2251,13219,1701400413,Theft From Motor Vehicle,1/13/17,Jan,7400 S ALASKA ST,  TACOMA,   WA,-122.457796  47.189316,"47.189316, -122.457796",20:00,Friday,0,0
2252,13824,1722809038,Theft From Motor Vehicle,8/7/17,Aug,7400 PACIFIC AV,  TACOMA,   WA,-122.434024  47.189149,"47.189149, -122.434024",22:00,Monday,3,Full Moon
2253,12420,1709509029,Theft From Motor Vehicle,3/5/17,Mar,7500 S L ST,  TACOMA,   WA,-122.449487  47.189137,"47.189137, -122.449487",6:00,Sunday,2,First Quarter
2254,12769,1715509023,Theft From Motor Vehicle,6/3/17,Jun,500 E 75TH ST,  TACOMA,   WA,-122.42484  47.189067,"47.189067, -122.42484",0:00,Saturday,0,0
2255,12480,1710400205,Theft From Motor Vehicle,4/14/17,Apr,1400 S 76TH ST,  TACOMA,   WA,-122.45278  47.18831,"47.18831, -122.45278",2:00,Friday,0,0
2256,12669,1714101639,Theft From Motor Vehicle,5/21/17,May,1400 S 76TH ST,  TACOMA,   WA,-122.45278  47.18831,"47.18831, -122.45278",19:00,Sunday,0,0
2257,11670,1700309049,Theft From Motor Vehicle,1/3/17,Jan,1200 S 76TH ST,  TACOMA,   WA,-122.451292  47.1883,"47.1883, -122.451292",7:00,Tuesday,0,0
2258,13278,1725809009,Theft From Motor Vehicle,9/14/17,Sep,1200 S 76TH ST,  TACOMA,   WA,-122.451292  47.1883,"47.1883, -122.451292",12:00,Thursday,0,0
2259,11680,1700401913,Theft From Motor Vehicle,1/4/17,Jan,7600 S HOSMER ST,  TACOMA,   WA,-122.462175  47.188298,"47.188298, -122.462175",17:00,Wednesday,0,0
2260,11797,1701609006,Theft From Motor Vehicle,1/16/17,Jan,7600 S HOSMER ST,  TACOMA,   WA,-122.462175  47.188298,"47.188298, -122.462175",8:00,Monday,0,0
2261,11916,1702500391,Theft From Motor Vehicle,1/25/17,Jan,7600 S HOSMER ST,  TACOMA,   WA,-122.462175  47.188298,"47.188298, -122.462175",6:00,Wednesday,0,0
2262,12152,1706009012,Theft From Motor Vehicle,3/1/17,Mar,7600 S HOSMER ST,  TACOMA,   WA,-122.462175  47.188298,"47.188298, -122.462175",6:00,Wednesday,0,0
2263,12625,1713400714,Theft From Motor Vehicle,5/14/17,May,7600 S HOSMER ST,  TACOMA,   WA,-122.462175  47.188298,"47.188298, -122.462175",7:00,Sunday,0,0
2264,12864,1717101283,Theft From Motor Vehicle,6/20/17,Jun,7600 S HOSMER ST,  TACOMA,   WA,-122.462175  47.188298,"47.188298, -122.462175",11:00,Tuesday,0,0
2265,13928,1722700486,Theft From Motor Vehicle,8/15/17,Aug,7600 S HOSMER ST,  TACOMA,   WA,-122.462175  47.188298,"47.188298, -122.462175",7:00,Tuesday,0,0
2266,14053,1731609003,Theft From Motor Vehicle,11/11/17,Nov,7600 S HOSMER ST,  TACOMA,   WA,-122.462175  47.188298,"47.188298, -122.462175",13:00,Saturday,0,0
2267,11786,1701500344,Theft From Motor Vehicle,1/15/17,Jan,1800 S 76TH ST,  TACOMA,   WA,-122.459024  47.188292,"47.188292, -122.459024",6:00,Sunday,0,0
2268,11876,1702200205,Theft From Motor Vehicle,1/22/17,Jan,1800 S 76TH ST,  TACOMA,   WA,-122.459024  47.188292,"47.188292, -122.459024",2:00,Sunday,0,0
2269,12155,1706100939,Theft From Motor Vehicle,3/2/17,Mar,1800 S 76TH ST,  TACOMA,   WA,-122.459024  47.188292,"47.188292, -122.459024",1:00,Thursday,0,0
2270,12204,1706800616,Theft From Motor Vehicle,3/9/17,Mar,1800 S 76TH ST,  TACOMA,   WA,-122.459024  47.188292,"47.188292, -122.459024",2:00,Thursday,0,0
2271,12861,1717100629,Theft From Motor Vehicle,6/20/17,Jun,7600 S WILKESON ST,  TACOMA,   WA,-122.459024  47.188292,"47.188292, -122.459024",2:00,Tuesday,0,0
